card_type_id,name,hp,rarity,artist,supertype,convertedRetreatCost,set_name,set_series,number,type_1,subtype_1,nationalPokedexNumber,num_abilities,num_attacks,num_resistances,num_weaknesses,price_type,price_bucket,release_year
xy2-94_reverseHolofoil,Pokémon Fan Club,0,Uncommon,Yusuke Ohmura,Trainer,0,Flashfire,XY,94,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2014
xy6-81_normal,Unfezant,140,Rare,TOKIYA,Pokémon,0,Roaring Skies,XY,81,Colorless,Stage 2,521.0,0,2,1,1,normal,low,2015
xy6-81_reverseHolofoil,Unfezant,140,Rare,TOKIYA,Pokémon,0,Roaring Skies,XY,81,Colorless,Stage 2,521.0,0,2,1,1,reverseHolofoil,low,2015
base4-84_normal,Onix,90,Common,Ken Sugimori,Pokémon,3,Base Set 2,Base,84,Fighting,Basic,95.0,0,2,0,1,normal,low,2000
swsh1-85_holofoil,Gengar,110,Rare Holo,Eri Yamaki,Pokémon,2,Sword & Shield,Sword & Shield,85,Psychic,Stage 2,94.0,1,1,1,1,holofoil,low,2020
swsh1-85_reverseHolofoil,Gengar,110,Rare Holo,Eri Yamaki,Pokémon,2,Sword & Shield,Sword & Shield,85,Psychic,Stage 2,94.0,1,1,1,1,reverseHolofoil,low,2020
ex5-77_normal,Tentacool,50,Common,Hisao Nakamura,Pokémon,1,Hidden Legends,EX,77,Water,Basic,72.0,1,1,0,1,normal,low,2004
ex5-77_reverseHolofoil,Tentacool,50,Common,Hisao Nakamura,Pokémon,1,Hidden Legends,EX,77,Water,Basic,72.0,1,1,0,1,reverseHolofoil,low,2004
gym2-89_unknown,Misty's Poliwag,50,Common,Ken Sugimori,Pokémon,1,Gym Challenge,Gym,89,Water,Basic,60.0,0,2,0,1,unknown,low,2000
neo4-85_unknown,Totodile,50,Common,Miki Tanaka,Pokémon,1,Neo Destiny,Neo,85,Water,Basic,158.0,0,1,0,1,unknown,low,2002
pl1-85_normal,Piplup,60,Common,Mitsuhiro Arita,Pokémon,1,Platinum,Platinum,85,Water,Basic,393.0,0,2,0,1,normal,low,2009
pl1-85_reverseHolofoil,Piplup,60,Common,Mitsuhiro Arita,Pokémon,1,Platinum,Platinum,85,Water,Basic,393.0,0,2,0,1,reverseHolofoil,low,2009
sm3-81_normal,Alolan Rattata,40,Common,nagimiso,Pokémon,1,Burning Shadows,Sun & Moon,81,Darkness,Basic,19.0,0,2,1,1,normal,low,2017
sm3-81_reverseHolofoil,Alolan Rattata,40,Common,nagimiso,Pokémon,1,Burning Shadows,Sun & Moon,81,Darkness,Basic,19.0,0,2,1,1,reverseHolofoil,low,2017
ex10-84_normal,Energy Switch,0,Uncommon,Ken Ikuji,Trainer,0,Unseen Forces,EX,84,Unknown,Item,Unknown,0,0,0,0,normal,low,2005
ex10-84_reverseHolofoil,Energy Switch,0,Uncommon,Ken Ikuji,Trainer,0,Unseen Forces,EX,84,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2005
xyp-XY77_holofoil,Dialga,120,Promo,TOKIYA,Pokémon,3,XY Black Star Promos,XY,XY77,Metal,Basic,483.0,0,2,1,1,holofoil,low,2013
bw1-82_normal,Herdier,80,Uncommon,Midori Harada,Pokémon,1,Black & White,Black & White,82,Colorless,Stage 1,507.0,0,2,0,1,normal,low,2011
bw1-82_reverseHolofoil,Herdier,80,Uncommon,Midori Harada,Pokémon,1,Black & White,Black & White,82,Colorless,Stage 1,507.0,0,2,0,1,reverseHolofoil,low,2011
sm35-74_holofoil,Entei-GX,180,Rare Rainbow,5ban Graphics,Pokémon,2,Shining Legends,Sun & Moon,74,Fire,Basic,244.0,0,3,0,1,holofoil,low,2017
ecard2-59_normal,Seaking,70,Uncommon,Sumiyoshi Kizuki,Pokémon,1,Aquapolis,E-Card,59,Water,Stage 1,119.0,0,2,0,1,normal,low,2003
ecard2-59_reverseHolofoil,Seaking,70,Uncommon,Sumiyoshi Kizuki,Pokémon,1,Aquapolis,E-Card,59,Water,Stage 1,119.0,0,2,0,1,reverseHolofoil,low,2003
pl4-86_normal,Energy Restore,0,Uncommon,Ryo Ueda,Trainer,0,Arceus,Platinum,86,Unknown,Item,Unknown,0,0,0,0,normal,low,2009
pl4-86_reverseHolofoil,Energy Restore,0,Uncommon,Ryo Ueda,Trainer,0,Arceus,Platinum,86,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2009
ex12-88_holofoil,Mew ex,90,Rare Holo EX,Ryo Ueda,Pokémon,1,Legend Maker,EX,88,Psychic,Basic,151.0,1,1,0,1,holofoil,high,2006
xy5-87_normal,Hippopotas,90,Common,Yuka Morii,Pokémon,3,Primal Clash,XY,87,Fighting,Basic,449.0,0,2,0,1,normal,low,2015
xy5-87_reverseHolofoil,Hippopotas,90,Common,Yuka Morii,Pokémon,3,Primal Clash,XY,87,Fighting,Basic,449.0,0,2,0,1,reverseHolofoil,low,2015
sma-SV78_holofoil,Noivern-GX,200,Rare Shiny GX,5ban Graphics,Pokémon,0,Hidden Fates Shiny Vault,Sun & Moon,SV78,Dragon,Stage 1,715.0,0,3,0,1,holofoil,low,2019
ex9-83_normal,Rare Candy,0,Uncommon,Ryo Ueda,Trainer,0,Emerald,EX,83,Unknown,Item,Unknown,0,0,0,0,normal,low,2005
ex9-83_reverseHolofoil,Rare Candy,0,Uncommon,Ryo Ueda,Trainer,0,Emerald,EX,83,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2005
g1-71_normal,Red Card,0,Uncommon,5ban Graphics,Trainer,0,Generations,XY,71,Unknown,Item,Unknown,0,0,0,0,normal,low,2016
g1-71_reverseHolofoil,Red Card,0,Uncommon,5ban Graphics,Trainer,0,Generations,XY,71,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2016
gym1-87_unknown,Misty's Poliwag,50,Common,Ken Sugimori,Pokémon,1,Gym Heroes,Gym,87,Water,Basic,60.0,0,2,0,1,unknown,low,2000
bw7-86_normal,Mienfoo,50,Common,Ken Sugimori,Pokémon,1,Boundaries Crossed,Black & White,86,Fighting,Basic,619.0,0,1,0,1,normal,low,2012
bw7-86_reverseHolofoil,Mienfoo,50,Common,Ken Sugimori,Pokémon,1,Boundaries Crossed,Black & White,86,Fighting,Basic,619.0,0,1,0,1,reverseHolofoil,low,2012
dp4-77_normal,Luvdisc,60,Common,Motofumi Fujiwara,Pokémon,1,Great Encounters,Diamond & Pearl,77,Water,Basic,370.0,0,2,0,1,normal,low,2008
dp4-77_reverseHolofoil,Luvdisc,60,Common,Motofumi Fujiwara,Pokémon,1,Great Encounters,Diamond & Pearl,77,Water,Basic,370.0,0,2,0,1,reverseHolofoil,low,2008
bw8-81_normal,Conkeldurr,140,Rare,Shin Nagasawa,Pokémon,3,Plasma Storm,Black & White,81,Fighting,Stage 2,534.0,0,2,0,1,normal,low,2013
bw8-81_reverseHolofoil,Conkeldurr,140,Rare,Shin Nagasawa,Pokémon,3,Plasma Storm,Black & White,81,Fighting,Stage 2,534.0,0,2,0,1,reverseHolofoil,low,2013
sm10-75_normal,Mewtwo,120,Rare,Shin Nagasawa,Pokémon,2,Unbroken Bonds,Sun & Moon,75,Psychic,Basic,150.0,1,1,0,1,normal,low,2019
sm10-75_reverseHolofoil,Mewtwo,120,Rare,Shin Nagasawa,Pokémon,2,Unbroken Bonds,Sun & Moon,75,Psychic,Basic,150.0,1,1,0,1,reverseHolofoil,low,2019
ex3-85_normal,High Pressure System,0,Uncommon,Ken Ikuji,Trainer,0,Dragon,EX,85,Unknown,Stadium,Unknown,0,0,0,0,normal,low,2003
ex3-85_reverseHolofoil,High Pressure System,0,Uncommon,Ken Ikuji,Trainer,0,Dragon,EX,85,Unknown,Stadium,Unknown,0,0,0,0,reverseHolofoil,low,2003
hgss2-85_holofoil,Kingdra,130,Rare Prime,Hideaki Hakozaki,Pokémon,1,HS—Unleashed,HeartGold & SoulSilver,85,Water,Stage 2,230.0,1,1,0,1,holofoil,low,2010
col1-85_normal,Sage's Training,0,Uncommon,Masakazu Fukuda,Trainer,0,Call of Legends,HeartGold & SoulSilver,85,Unknown,Supporter,Unknown,0,0,0,0,normal,low,2011
col1-85_reverseHolofoil,Sage's Training,0,Uncommon,Masakazu Fukuda,Trainer,0,Call of Legends,HeartGold & SoulSilver,85,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2011
swsh4-80_normal,Milcery,50,Common,Kouki Saitou,Pokémon,1,Vivid Voltage,Sword & Shield,80,Psychic,Basic,868.0,0,2,0,1,normal,low,2020
swsh4-80_reverseHolofoil,Milcery,50,Common,Kouki Saitou,Pokémon,1,Vivid Voltage,Sword & Shield,80,Psychic,Basic,868.0,0,2,0,1,reverseHolofoil,low,2020
pl3-80_normal,Rhydon,90,Uncommon,Masakazu Fukuda,Pokémon,3,Supreme Victors,Platinum,80,Fighting,Stage 1,112.0,0,2,1,1,normal,low,2009
pl3-80_reverseHolofoil,Rhydon,90,Uncommon,Masakazu Fukuda,Pokémon,3,Supreme Victors,Platinum,80,Fighting,Stage 1,112.0,0,2,1,1,reverseHolofoil,low,2009
smp-SM78_normal,Champions Festival,0,Promo,Naoki Saito,Trainer,0,SM Black Star Promos,Sun & Moon,SM78,Unknown,Stadium,Unknown,0,0,0,0,normal,high,2017
hgss4-82_normal,Volbeat,70,Common,Kent Kanetsuna,Pokémon,1,HS—Triumphant,HeartGold & SoulSilver,82,Grass,Basic,313.0,0,2,0,1,normal,low,2010
hgss4-82_reverseHolofoil,Volbeat,70,Common,Kent Kanetsuna,Pokémon,1,HS—Triumphant,HeartGold & SoulSilver,82,Grass,Basic,313.0,0,2,0,1,reverseHolofoil,low,2010
xy12-80_normal,Misty's Determination,0,Uncommon,Ken Sugimori,Trainer,0,Evolutions,XY,80,Unknown,Supporter,Unknown,0,0,0,0,normal,low,2016
xy12-80_reverseHolofoil,Misty's Determination,0,Uncommon,Ken Sugimori,Trainer,0,Evolutions,XY,80,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2016
xy11-87_holofoil,Hydreigon BREAK,190,Rare BREAK,5ban Graphics,Pokémon,0,Steam Siege,XY,87,Dragon,BREAK,635.0,0,1,0,0,holofoil,low,2016
ecard1-77_normal,Flaaffy,80,Uncommon,Mitsuhiro Arita,Pokémon,1,Expedition Base Set,E-Card,77,Lightning,Stage 1,180.0,0,2,0,1,normal,low,2002
ecard1-77_reverseHolofoil,Flaaffy,80,Uncommon,Mitsuhiro Arita,Pokémon,1,Expedition Base Set,E-Card,77,Lightning,Stage 1,180.0,0,2,0,1,reverseHolofoil,low,2002
bw2-76_normal,Klinklang,150,Rare,Akira Komayama,Pokémon,4,Emerging Powers,Black & White,76,Metal,Stage 2,601.0,0,2,1,1,normal,low,2011
bw2-76_reverseHolofoil,Klinklang,150,Rare,Akira Komayama,Pokémon,4,Emerging Powers,Black & White,76,Metal,Stage 2,601.0,0,2,1,1,reverseHolofoil,low,2011
swsh3-79_normal,Morelull,60,Common,Suwama Chiaki,Pokémon,1,Darkness Ablaze,Sword & Shield,79,Psychic,Basic,755.0,0,2,0,1,normal,low,2020
swsh3-79_reverseHolofoil,Morelull,60,Common,Suwama Chiaki,Pokémon,1,Darkness Ablaze,Sword & Shield,79,Psychic,Basic,755.0,0,2,0,1,reverseHolofoil,low,2020
bw10-92_holofoil,G Booster,0,Rare ACE,5ban Graphics,Trainer,0,Plasma Blast,Black & White,92,Unknown,Pokémon Tool,Unknown,0,1,0,0,holofoil,low,2013
ex15-73_normal,Copycat,0,Uncommon,Ken Sugimori,Trainer,0,Dragon Frontiers,EX,73,Unknown,Supporter,Unknown,0,0,0,0,normal,low,2006
ex15-73_reverseHolofoil,Copycat,0,Uncommon,Ken Sugimori,Trainer,0,Dragon Frontiers,EX,73,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2006
xy3-71_normal,Clefable,90,Uncommon,Atsuko Nishida,Pokémon,2,Furious Fists,XY,71,Fairy,Stage 1,36.0,0,2,1,1,normal,low,2014
xy3-71_reverseHolofoil,Clefable,90,Uncommon,Atsuko Nishida,Pokémon,2,Furious Fists,XY,71,Fairy,Stage 1,36.0,0,2,1,1,reverseHolofoil,low,2014
bw9-85_holofoil,Latias-EX,160,Rare Holo EX,Ryo Ueda,Pokémon,1,Plasma Freeze,Black & White,85,Dragon,Basic,380.0,1,1,0,1,holofoil,low,2013
dp1-86_normal,Machop,60,Common,Atsuko Nishida,Pokémon,2,Diamond & Pearl,Diamond & Pearl,86,Fighting,Basic,66.0,0,1,0,1,normal,low,2007
dp1-86_reverseHolofoil,Machop,60,Common,Atsuko Nishida,Pokémon,2,Diamond & Pearl,Diamond & Pearl,86,Fighting,Basic,66.0,0,1,0,1,reverseHolofoil,low,2007
sm5-84_normal,Shieldon,100,Uncommon,so-taro,Pokémon,2,Ultra Prism,Sun & Moon,84,Metal,Stage 1,410.0,0,2,1,1,normal,low,2018
sm5-84_reverseHolofoil,Shieldon,100,Uncommon,so-taro,Pokémon,2,Ultra Prism,Sun & Moon,84,Metal,Stage 1,410.0,0,2,1,1,reverseHolofoil,low,2018
ex2-77_normal,Seedot,40,Common,Ken Sugimori,Pokémon,1,Sandstorm,EX,77,Grass,Basic,273.0,0,1,0,1,normal,low,2003
ex2-77_reverseHolofoil,Seedot,40,Common,Ken Sugimori,Pokémon,1,Sandstorm,EX,77,Grass,Basic,273.0,0,1,0,1,reverseHolofoil,low,2003
bw3-79_holofoil,Hydreigon,150,Rare Holo,5ban Graphics,Pokémon,3,Noble Victories,Black & White,79,Darkness,Stage 2,635.0,1,1,1,1,holofoil,low,2011
bw3-79_reverseHolofoil,Hydreigon,150,Rare Holo,5ban Graphics,Pokémon,3,Noble Victories,Black & White,79,Darkness,Stage 2,635.0,1,1,1,1,reverseHolofoil,low,2011
hgss3-83_holofoil,Raichu,100,Rare Prime,Takashi Yamaguchi,Pokémon,1,HS—Undaunted,HeartGold & SoulSilver,83,Lightning,Stage 1,26.0,1,1,1,1,holofoil,low,2010
base6-79_normal,Machop,50,Common,Ken Sugimori,Pokémon,1,Legendary Collection,Other,79,Fighting,Basic,66.0,0,2,0,1,normal,low,2002
base6-79_reverseHolofoil,Machop,50,Common,Ken Sugimori,Pokémon,1,Legendary Collection,Other,79,Fighting,Basic,66.0,0,2,0,1,reverseHolofoil,high,2002
xy8-80_normal,Swinub,60,Common,Atsuko Nishida,Pokémon,1,BREAKthrough,XY,80,Fighting,Basic,220.0,0,2,0,1,normal,low,2015
xy8-80_reverseHolofoil,Swinub,60,Common,Atsuko Nishida,Pokémon,1,BREAKthrough,XY,80,Fighting,Basic,220.0,0,2,0,1,reverseHolofoil,low,2015
bw6-83_normal,Durant,70,Uncommon,Mitsuhiro Arita,Pokémon,1,Dragons Exalted,Black & White,83,Metal,Basic,632.0,0,2,1,1,normal,low,2012
bw6-83_reverseHolofoil,Durant,70,Uncommon,Mitsuhiro Arita,Pokémon,1,Dragons Exalted,Black & White,83,Metal,Basic,632.0,0,2,1,1,reverseHolofoil,low,2012
sm7-84_normal,Alolan Rattata,40,Common,Shibuzoh.,Pokémon,1,Celestial Storm,Sun & Moon,84,Darkness,Basic,19.0,0,2,1,1,normal,low,2018
sm7-84_reverseHolofoil,Alolan Rattata,40,Common,Shibuzoh.,Pokémon,1,Celestial Storm,Sun & Moon,84,Darkness,Basic,19.0,0,2,1,1,reverseHolofoil,low,2018
swsh2-80_normal,Sigilyph,110,Rare,Naoyo Kimura,Pokémon,1,Rebel Clash,Sword & Shield,80,Psychic,Basic,561.0,1,1,1,1,normal,low,2020
swsh2-80_reverseHolofoil,Sigilyph,110,Rare,Naoyo Kimura,Pokémon,1,Rebel Clash,Sword & Shield,80,Psychic,Basic,561.0,1,1,1,1,reverseHolofoil,low,2020
ex8-83_normal,Zubat,50,Common,Sachiko Adachi,Pokémon,1,Deoxys,EX,83,Grass,Basic,41.0,1,1,0,1,normal,low,2005
ex8-83_reverseHolofoil,Zubat,50,Common,Sachiko Adachi,Pokémon,1,Deoxys,EX,83,Grass,Basic,41.0,1,1,0,1,reverseHolofoil,low,2005
base1-86_normal,Pokémon Flute,0,Uncommon,Keiji Kinebuchi,Trainer,0,Base,Base,86,Unknown,Unknown,Unknown,0,0,0,0,normal,low,1999
sm4-75_normal,Jangmo-o,60,Common,Atsuko Nishida,Pokémon,1,Crimson Invasion,Sun & Moon,75,Dragon,Basic,782.0,0,2,0,1,normal,low,2017
sm4-75_reverseHolofoil,Jangmo-o,60,Common,Atsuko Nishida,Pokémon,1,Crimson Invasion,Sun & Moon,75,Dragon,Basic,782.0,0,2,0,1,reverseHolofoil,low,2017
ex6-81_normal,Spearow,50,Common,Hisao Nakamura,Pokémon,1,FireRed & LeafGreen,EX,81,Colorless,Basic,21.0,0,2,1,1,normal,low,2004
ex6-81_reverseHolofoil,Spearow,50,Common,Hisao Nakamura,Pokémon,1,FireRed & LeafGreen,EX,81,Colorless,Basic,21.0,0,2,1,1,reverseHolofoil,low,2004
bwp-BW74_holofoil,Giratina,130,Promo,5ban Graphics,Pokémon,3,BW Black Star Promos,Black & White,BW74,Psychic,Basic,487.0,0,2,0,1,holofoil,high,2011
sm12-85_holofoil,Dusknoir,160,Rare Holo,Eske Yoshinob,Pokémon,3,Cosmic Eclipse,Sun & Moon,85,Psychic,Stage 2,477.0,1,1,1,1,holofoil,low,2019
sm12-85_reverseHolofoil,Dusknoir,160,Rare Holo,Eske Yoshinob,Pokémon,3,Cosmic Eclipse,Sun & Moon,85,Psychic,Stage 2,477.0,1,1,1,1,reverseHolofoil,low,2019
pl2-82_normal,Spheal,60,Common,Tomokazu Komiya,Pokémon,2,Rising Rivals,Platinum,82,Water,Basic,363.0,0,2,0,1,normal,low,2009
pl2-82_reverseHolofoil,Spheal,60,Common,Tomokazu Komiya,Pokémon,2,Rising Rivals,Platinum,82,Water,Basic,363.0,0,2,0,1,reverseHolofoil,low,2009
ex13-84_normal,Trapinch δ,50,Common,Hajime Kusajima,Pokémon,1,Holon Phantoms,EX,84,Grass,Basic,328.0,0,2,0,1,normal,low,2006
ex13-84_reverseHolofoil,Trapinch δ,50,Common,Hajime Kusajima,Pokémon,1,Holon Phantoms,EX,84,Grass,Basic,328.0,0,2,0,1,reverseHolofoil,low,2006
ex4-86_normal,Aqua Energy,0,Uncommon,Takumi Akabane,Energy,0,Team Magma vs Team Aqua,EX,86,Unknown,Special,Unknown,0,0,0,0,normal,low,2004
ex4-86_reverseHolofoil,Aqua Energy,0,Uncommon,Takumi Akabane,Energy,0,Team Magma vs Team Aqua,EX,86,Unknown,Special,Unknown,0,0,0,0,reverseHolofoil,low,2004
bw5-78_normal,Pawniard,60,Common,Naoki Saito,Pokémon,1,Dark Explorers,Black & White,78,Metal,Basic,624.0,0,2,1,1,normal,low,2012
bw5-78_reverseHolofoil,Pawniard,60,Common,Naoki Saito,Pokémon,1,Dark Explorers,Black & White,78,Metal,Basic,624.0,0,2,1,1,reverseHolofoil,low,2012
xy10-81_normal,Loudred,90,Uncommon,TOKIYA,Pokémon,2,Fates Collide,XY,81,Colorless,Stage 1,294.0,0,2,0,1,normal,low,2016
xy10-81_reverseHolofoil,Loudred,90,Uncommon,TOKIYA,Pokémon,2,Fates Collide,XY,81,Colorless,Stage 1,294.0,0,2,0,1,reverseHolofoil,low,2016
bw3-80_normal,Escavalier,90,Rare,Kouki Saitou,Pokémon,3,Noble Victories,Black & White,80,Metal,Stage 1,589.0,0,2,1,1,normal,low,2011
bw3-80_reverseHolofoil,Escavalier,90,Rare,Kouki Saitou,Pokémon,3,Noble Victories,Black & White,80,Metal,Stage 1,589.0,0,2,1,1,reverseHolofoil,low,2011
ex8-84_normal,Balloon Berry,0,Uncommon,Keiji Kinebuchi,Trainer,0,Deoxys,EX,84,Unknown,Pokémon Tool,Unknown,0,0,0,0,normal,low,2005
ex8-84_reverseHolofoil,Balloon Berry,0,Uncommon,Keiji Kinebuchi,Trainer,0,Deoxys,EX,84,Unknown,Pokémon Tool,Unknown,0,0,0,0,reverseHolofoil,low,2005
ex15-74_normal,Holon Legacy,0,Uncommon,Shizurow,Trainer,0,Dragon Frontiers,EX,74,Unknown,Stadium,Unknown,0,0,0,0,normal,low,2006
ex15-74_reverseHolofoil,Holon Legacy,0,Uncommon,Shizurow,Trainer,0,Dragon Frontiers,EX,74,Unknown,Stadium,Unknown,0,0,0,0,reverseHolofoil,low,2006
ex10-85_normal,Fluffy Berry,0,Uncommon,Ryo Ueda,Trainer,0,Unseen Forces,EX,85,Unknown,Pokémon Tool,Unknown,0,0,0,0,normal,low,2005
ex10-85_reverseHolofoil,Fluffy Berry,0,Uncommon,Ryo Ueda,Trainer,0,Unseen Forces,EX,85,Unknown,Pokémon Tool,Unknown,0,0,0,0,reverseHolofoil,low,2005
bw11-88_holofoil,Darkrai-EX,180,Rare Holo EX,Shizurow,Pokémon,2,Legendary Treasures,Black & White,88,Darkness,Basic,491.0,1,1,1,1,holofoil,low,2013
gym1-88_unknown,Misty's Seel,60,Common,Atsuko Nishida,Pokémon,1,Gym Heroes,Gym,88,Water,Basic,86.0,0,1,0,1,unknown,low,2000
sm3-82_normal,Alolan Raticate,120,Rare,Kouki Saitou,Pokémon,3,Burning Shadows,Sun & Moon,82,Darkness,Stage 1,20.0,0,2,1,1,normal,low,2017
sm3-82_reverseHolofoil,Alolan Raticate,120,Rare,Kouki Saitou,Pokémon,3,Burning Shadows,Sun & Moon,82,Darkness,Stage 1,20.0,0,2,1,1,reverseHolofoil,low,2017
bw6-84_holofoil,Altaria,70,Rare Holo,HiRON,Pokémon,1,Dragons Exalted,Black & White,84,Dragon,Stage 1,334.0,1,1,0,1,holofoil,low,2012
bw6-84_reverseHolofoil,Altaria,70,Rare Holo,HiRON,Pokémon,1,Dragons Exalted,Black & White,84,Dragon,Stage 1,334.0,1,1,0,1,reverseHolofoil,low,2012
bwp-BW75_holofoil,Metagross,140,Promo,5ban Graphics,Pokémon,2,BW Black Star Promos,Black & White,BW75,Psychic,Stage 2,376.0,1,1,0,1,holofoil,low,2011
ex7-82_normal,Zubat,50,Common,Miki Tanaka,Pokémon,1,Team Rocket Returns,EX,82,Grass,Basic,41.0,0,2,0,1,normal,low,2004
ex7-82_reverseHolofoil,Zubat,50,Common,Miki Tanaka,Pokémon,1,Team Rocket Returns,EX,82,Grass,Basic,41.0,0,2,0,1,reverseHolofoil,low,2004
sm10-76_holofoil,Mew,60,Rare Holo,sui,Pokémon,1,Unbroken Bonds,Sun & Moon,76,Psychic,Basic,151.0,1,1,0,1,holofoil,low,2019
sm10-76_reverseHolofoil,Mew,60,Rare Holo,sui,Pokémon,1,Unbroken Bonds,Sun & Moon,76,Psychic,Basic,151.0,1,1,0,1,reverseHolofoil,low,2019
dp3-90_normal,Hoppip,30,Common,Motofumi Fujiwara,Pokémon,1,Secret Wonders,Diamond & Pearl,90,Grass,Basic,187.0,1,1,1,1,normal,low,2007
dp3-90_reverseHolofoil,Hoppip,30,Common,Motofumi Fujiwara,Pokémon,1,Secret Wonders,Diamond & Pearl,90,Grass,Basic,187.0,1,1,1,1,reverseHolofoil,low,2007
base1-87_normal,Pokédex,0,Uncommon,Keiji Kinebuchi,Trainer,0,Base,Base,87,Unknown,Unknown,Unknown,0,0,0,0,normal,low,1999
sm7-85_holofoil,Alolan Raticate-GX,200,Rare Holo GX,5ban Graphics,Pokémon,3,Celestial Storm,Sun & Moon,85,Darkness,Stage 1,20.0,0,3,1,1,holofoil,low,2018
sm11-80_normal,Drifloon,70,Common,ryoma uratsuka,Pokémon,1,Unified Minds,Sun & Moon,80,Psychic,Basic,425.0,0,1,1,1,normal,low,2019
sm11-80_reverseHolofoil,Drifloon,70,Common,ryoma uratsuka,Pokémon,1,Unified Minds,Sun & Moon,80,Psychic,Basic,425.0,0,1,1,1,reverseHolofoil,low,2019
ex16-77_normal,Great Ball,0,Uncommon,Nakaoka,Trainer,0,Power Keepers,EX,77,Unknown,Item,Unknown,0,0,0,0,normal,low,2007
ex16-77_reverseHolofoil,Great Ball,0,Uncommon,Nakaoka,Trainer,0,Power Keepers,EX,77,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2007
bw4-88_normal,Heavy Ball,0,Uncommon,Ryo Ueda,Trainer,0,Next Destinies,Black & White,88,Unknown,Item,Unknown,0,0,0,0,normal,low,2012
bw4-88_reverseHolofoil,Heavy Ball,0,Uncommon,Ryo Ueda,Trainer,0,Next Destinies,Black & White,88,Unknown,Item,Unknown,0,0,0,0,reverseHolofoil,low,2012
base5-83_firstEditionHolofoil,Dark Raichu,70,Rare Secret,Mitsuhiro Arita,Pokémon,1,Team Rocket,Base,83,Lightning,Stage 1,26.0,0,1,0,1,firstEditionHolofoil,high,2000
ex2-78_normal,Shroomish,40,Common,Ken Sugimori,Pokémon,1,Sandstorm,EX,78,Grass,Basic,285.0,0,2,1,1,normal,low,2003
ex2-78_reverseHolofoil,Shroomish,40,Common,Ken Sugimori,Pokémon,1,Sandstorm,EX,78,Grass,Basic,285.0,0,2,1,1,reverseHolofoil,low,2003
ex13-85_normal,Holon Adventurer,0,Uncommon,Kouki Saitou,Trainer,0,Holon Phantoms,EX,85,Unknown,Supporter,Unknown,0,0,0,0,normal,low,2006
ex13-85_reverseHolofoil,Holon Adventurer,0,Uncommon,Kouki Saitou,Trainer,0,Holon Phantoms,EX,85,Unknown,Supporter,Unknown,0,0,0,0,reverseHolofoil,low,2006
ex5-78_normal,Togepi,50,Common,Nakaoka,Pokémon,1,Hidden Legends,EX,78,Colorless,Basic,175.0,0,1,0,1,normal,low,2004
ex5-78_reverseHolofoil,Togepi,50,Common,Nakaoka,Pokémon,1,Hidden Legends,EX,78,Colorless,Basic,175.0,0,1,0,1,reverseHolofoil,low,2004
xy9-76_holofoil,Scizor-EX,170,Rare Holo EX,Eske Yoshinob,Pokémon,2,BREAKpoint,XY,76,Metal,Basic,212.0,0,2,1,1,holofoil,low,2016
swsh1-86_holofoil,Wobbuffet V,220,Rare Holo V,Ayaka Yoshida,Pokémon,3,Sword & Shield,Sword & Shield,86,Psychic,Basic,202.0,0,2,1,1,holofoil,low,2020
sm4-76_normal,Hakamo-o,90,Uncommon,Masakazu Fukuda,Pokémon,1,Crimson Invasion,Sun & Moon,76,Dragon,Stage 1,783.0,0,2,0,1,normal,low,2017
sm4-76_reverseHolofoil,Hakamo-o,90,Uncommon,Masakazu Fukuda,Pokémon,1,Crimson Invasion,Sun & Moon,76,Dragon,Stage 1,783.0,0,2,0,1,reverseHolofoil,low,2017
pl4-87_normal,Expert Belt,0,Uncommon,Wataru Kawahara,Trainer,0,Arceus,Platinum,87,Unknown,Pokémon Tool,Unknown,0,0,0,0,normal,low,2009
pl4-87_reverseHolofoil,Expert Belt,0,Uncommon,Wataru Kawahara,Trainer,0,Arceus,Platinum,87,Unknown,Pokémon Tool,Unknown,0,0,0,0,reverseHolofoil,low,2009
bw1-83_normal,Stoutland,140,Rare,match,Pokémon,3,Black & White,Black & White,83,Colorless,Stage 2,508.0,0,2,0,1,normal,low,2011
bw1-83_reverseHolofoil,Stoutland,140,Rare,match,Pokémon,3,Black & White,Black & White,83,Colorless,Stage 2,508.0,0,2,0,1,reverseHolofoil,low,2011
xy1-87_normal,Jigglypuff,60,Common,Kanako Eo,Pokémon,1,XY,XY,87,Fairy,Basic,39.0,0,2,1,1,normal,low,2014
xy1-87_reverseHolofoil,Jigglypuff,60,Common,Kanako Eo,Pokémon,1,XY,XY,87,Fairy,Basic,39.0,0,2,1,1,reverseHolofoil,low,2014
hgss4-83_normal,Voltorb,40,Common,Masakazu Fukuda,Pokémon,1,HS—Triumphant,HeartGold & SoulSilver,83,Lightning,Basic,100.0,0,1,1,1,normal,low,2010
